관리번호,설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,상세위치,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
석수동-8-77,경수대로 1201번길 14,경기도,안양시,경기도 안양시 만안구 경수대로 1201번길 14,경기도 안양시 만안구 석수동 178-3,37.41614275,126.9137636,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-76,성원연립 C동,경기도,안양시,경기도 안양시 만안구 경수대로 1196번길 28,경기도 안양시 만안구 석수동 209-1,37.41709381,126.9162691,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-75,성원연립 A동,경기도,안양시,경기도 안양시 만안구 경수대로 1196번길 28,경기도 안양시 만안구 석수동 209-1,37.41709381,126.9162691,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-74,경수대로 1200번길 29,경기도,안양시,경기도 안양시 만안구 경수대로 1200번길 29,경기도 안양시 만안구 석수동 208-1,37.4175005159,126.9160825,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-73,가동,경기도,안양시,경기도 안양시 만안구 안양로 479번길,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-72,가동,경기도,안양시,경기도 안양시 만안구 안양로 478번길,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-71,가동,경기도,안양시,경기도 안양시 만안구 안양로 477번길,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-70,가동,경기도,안양시,경기도 안양시 만안구 안양로 476번길,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-69,대림빌라,경기도,안양시,경기도 안양시 만안구 석천로 178,경기도 안양시 만안구 석수동 305-15,37.41223076,126.9087141,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-68,석천로 154-1,경기도,안양시,경기도 안양시 만안구 석천로 154-1,경기도 안양시 만안구 석수동 294-49,37.41104005,126.906619,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-67,안양로 475번길 52,경기도,안양시,경기도 안양시 만안구 안양로 475번길 52,경기도 안양시 만안구 석수동 303-16,37.41097736,126.9076365,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-66,안양로 475번길 50,경기도,안양시,경기도 안양시 만안구 안양로 475번길 50,경기도 안양시 만안구 석수동 303-3,37.41102303,126.9077036,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-65,석수로 26번길 27,경기도,안양시,경기도 안양시 만안구 석수로 26번길 27,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-64,석수로 26번길 38,경기도,안양시,경기도 안양시 만안구 석수로 26번길 38,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-63,석수로 26번길 33,경기도,안양시,경기도 안양시 만안구 석수로 26번길 33,경기도 안양시 만안구 석수동 295-6,37.41011022,126.9083833,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-62,석수로 26번길 30,경기도,안양시,경기도 안양시 만안구 석수로 26번길 30,경기도 안양시 만안구 석수동 300-28,37.41001393,126.9086897,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-61,석수로 26번길 17,경기도,안양시,경기도 안양시 만안구 석수로 26번길 17,경기도 안양시 만안구 석수동 295-16,37.40948383,126.9088555,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-60,안양로 455번길 40,경기도,안양시,경기도 안양시 만안구 안양로 455번길 40,경기도 안양시 만안구 석수동 298-14,37.40960751,126.9095654,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-59,동신벨로스,경기도,안양시,경기도 안양시 만안구 안양로455번길 39,경기도 안양시 만안구 석수동 297-1,37.4091683456,126.9097286,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-58,동신벨로스,경기도,안양시,경기도 안양시 만안구 안양로455번길 39,경기도 안양시 만안구 석수동 297-1,37.4091683456,126.9097286,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-57,우리동네우동집,경기도,안양시,경기도 안양시 만안구 석수로 16,경기도 안양시 만안구 석수동 313-12,37.40924738,126.9105759,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-56,고은햇살아파트,경기도,안양시,경기도 안양시 만안구 석수로 18,경기도 안양시 만안구 석수동 297-7,37.4091754954,126.9102148,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-55,석수로 16번길 6-17,경기도,안양시,경기도 안양시 만안구 석수로 16번길 6-17,경기도 안양시 만안구 석수동 312-27,37.40975451,126.910851,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-54,석수로 6번길 465,경기도,안양시,경기도 안양시 만안구 석수로 6번길 465,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-53,석수아파트,경기도,안양시,경기도 안양시 만안구 석수로 6번길 55,경기도 안양시 만안구 석수동 308-5,37.41109677,126.9098375,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-52,안양로 475번길 479,경기도,안양시,경기도 안양시 만안구 안양로 475번길 479,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-51,안양로 475번길 479,경기도,안양시,경기도 안양시 만안구 안양로 475번길 479,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-50,석천로 212번길 2,경기도,안양시,경기도 안양시 만안구 석천로 212번길 2,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-49,석천로 212번길 36,경기도,안양시,경기도 안양시 만안구 석천로 212번길 36,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-48,우주타운 8동,경기도,안양시,경기도 안양시 만안구 안양로 468번길,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-47,석수마이바움,경기도,안양시,경기도 안양시 만안구 석천로 211번길 17,경기도 안양시 만안구 석수동 272-18,37.41472118,126.9110503,,윤니복지회,,2025-11-20,3830000,경기도 안양시
안양동-7-14,수리산로 13,경기도,안양시,경기도 안양시 만안구 수리산로 13,경기도 안양시 만안구 안양동 489-20,37.38747345,126.9278747,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-13,경원주택,경기도,안양시,경기도 안양시 만안구 수리산로 3,경기도 안양시 만안구 안양동 488-18,37.38755567,126.927004,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-12,수리산로 4,경기도,안양시,경기도 안양시 만안구 수리산로 4,경기도 안양시 만안구 안양동 497-19,37.38725784,126.9269517,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-11,화이트빌,경기도,안양시,경기도 안양시 만안구 현충로 48번길 19,경기도 안양시 만안구 안양동 468-29,37.39161392,126.9254161617,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-10,진주빌라,경기도,안양시,경기도 안양시 만안구 현충로 12번길 10,경기도 안양시 만안구 안양동 395-17,37.39308131,126.9292292,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-9,서울빌라,경기도,안양시,경기도 안양시 만안구 만안로 123번길 11,경기도 안양시 만안구 안양동 395-7,37.39332886,126.929700,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-8,만안로 123번길 20,경기도,안양시,경기도 안양시 만안구 만안로 123번길 20,경기도 안양시 만안구 안양동 393-26,37.3932785,126.9291134,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-7,서원빌라,경기도,안양시,경기도 안양시 만안구 현충로 16번길 10,경기도 안양시 만안구 안양동 396-11,37.39287083,126.9288708,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-6,현충로 16번길 30,경기도,안양시,경기도 안양시 만안구 현충로 16번길 30,경기도 안양시 만안구 안양동 391-44,37.3936217,126.9282051,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-5,삼성아트빌,경기도,안양시,경기도 안양시 만안구 안양로 214번길 47-13,경기도 안양시 만안구 안양동 391-16,37.39416594,126.9286039,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-4,만안로 141번길40,경기도,안양시,경기도 안양시 만안구 만안로 141번길40,,37.39849001,126.9374874,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-3,장미리츠빌,경기도,안양시,경기도 안양시 만안구 명학로 13길13,,37.39849001,126.9374874,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-2,명학로 33번길27,경기도,안양시,경기도 안양시 만안구 명학로 33번길27,경기도 안양시 만안구 안양동 342-26,37.37858121,126.9370115,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-1,보성빌라,경기도,안양시,경기도 안양시 만안구 명학로 13번길41,경기도 안양시 만안구 안양동 342-16,37.37912805,126.9367173715,,미래자원,,2025-11-20,3830000,경기도 안양시
호계동-6-64,크린토피아 앞,경기도,안양시,경기도 안양시 동안구 호성로 8,경기도 안양시 동안구 호계동 854-2,37.36283008,126.9633898,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-63,한미가스,경기도,안양시,경기도 안양시 동안구 호성로 5,경기도 안양시 동안구 호계동 856-3,37.3626736597,126.9629738,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-62,유킹안마,경기도,안양시,경기도 안양시 동안구 흥안대로 94번길 61,경기도 안양시 동안구 호계동 973-8,37.36707257,126.9570545,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-61,미용실,경기도,안양시,경기도 안양시 동안구 흥안대로 145번길 13,경기도 안양시 동안구 호계동 1002,37.37175922,126.9602526,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-60,대흥슈퍼,경기도,안양시,경기도 안양시 동안구 흥안대로 94번길 15,경기도 안양시 동안구 호계동 967-4,37.36883712,126.955856,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-59,사당교회 앞,경기도,안양시,경기도 안양시 동안구 흥안대로 109번길 56,경기도 안양시 동안구 호계동 949-19,37.37271278,126.9569991,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-58,호게타운,경기도,안양시,경기도 안양시 동안구 흥안대로 109번길 26,경기도 안양시 동안구 호계동 959-18,37.37131708,126.9571087,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-57,대경시실리,경기도,안양시,경기도 안양시 동안구 흥안대로 94번길 52,경기도 안양시 동안구 호계동 972-1,37.36731006,126.9563964,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-56,에스에스타워,경기도,안양시,경기도 안양시 동안구 전파로 103,경기도 안양시 동안구 호계동 896-9,37.38963789,126.9441282,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-55,전파로 96,경기도,안양시,경기도 안양시 동안구 전파로 96,경기도 안양시 동안구 호계동 897-2,37.38936217,126.9435223,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-54,썬팀프레이스 후문,경기도,안양시,경기도 안양시 동안구 전파로 105,경기도 안양시 동안구 호계동 896-8,37.38959455,126.9444017416,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-53,호계 베아르시,경기도,안양시,경기도 안양시 동안구 전파로 95번길 9,경기도 안양시 동안구 호계동 892-15,37.3900871,126.9429701,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-52,이룸젝스힐,경기도,안양시,경기도 안양시 동안구 전파로 115번길 23,경기도 안양시 동안구 호계동 896-26,37.38998307,126.9444396,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-51,호계스카이뷰 101동,경기도,안양시,경기도 안양시 동안구 안양천동로 126번길 22,경기도 안양시 동안구 호계동 893-2,37.39110558,126.9429977504,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-50,늘해랑아파트,경기도,안양시,경기도 안양시 동안구 엘에스로 35번길 12,경기도 안양시 동안구 호계동 710-41,37.36697258,126.9549109,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-49,세종빌라,경기도,안양시,경기도 안양시 동안구 시민대로 136번길 65-1,경기도 안양시 동안구 호계동 917-4,37.38629351,126.9500471,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-48,참피온연립주택,경기도,안양시,경기도 안양시 동안구 시민대로 136번길 53,경기도 안양시 동안구 호계동 917-1,37.38674238,126.9498602,,다나자원,,2025-11-20,3830000,경기도 안양시
호계동-6-47,대도아파트,경기도,안양시,경기도 안양시 동안구 시민대로 131번길 20,경기도 안양시 동안구 호계동 902-2,37.38902603,126.9462486,,다나자원,,2025-11-20,3830000,경기도 안양시
10,에이스 마트 삼거리 골목,광주광역시,광산구,광주광역시 광산구 용보로 15-2 (송정동),광주광역시 광산구 송정동 268-38,35.13708563,126.800945,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
9,개인용달 이삿짐센터 작은 사거리,광주광역시,광산구,광주광역시 광산구 용보로27번길 33 (송정동),광주광역시 광산구 송정동 521-21,35.13708665,126.8028924,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
8,석탑원룸 바로 앞,광주광역시,광산구,광주광역시 광산구 용보로49번길 26 (송정동),광주광역시 광산구 송정동 327-6,35.13654689,126.8032116,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
7,주택가 삼거리,광주광역시,광산구,광주광역시 광산구 야촌길 34 (신촌동),광주광역시 광산구 신촌동 707-89,35.1394955,126.8062754,정자 옆,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
